entry,expiry,year,spot_entry,vix9d,vix3m,contango,short_strike,long_strike,credit,payout,pnl,win,contango_threshold,traded,pnl_unfiltered,pnl_filtered,cum_pnl_unfiltered,cum_pnl_filtered,spy_indexed,cash_indexed
2022-04-01,2022-04-08,2022,452.92,0.16,0.2421,1.513125,435,430.0,0.10675382182862503,0.0,0.10675382182862503,True,1.1964763569209467,True,0.10675382182862503,0.10675382182862503,4.009992672513176,6.91193180370538,235.9904753468839,119.6090269634412
2022-04-08,2022-04-14,2022,447.57,0.17300000000000001,0.25170000000000003,1.454913294797688,430,425.0,0.10529502956371584,0.0,0.10529502956371584,True,1.1964837786110138,True,0.10529502956371584,0.10529502956371584,4.115287702076892,7.0172268332690955,233.20289907931826,119.67703666770635
2022-04-22,2022-04-29,2022,426.04,0.2907,0.2987,1.0275197798417612,410,405.0,0.5556727303163598,0.0,0.5556727303163598,True,1.197699688335827,False,0.5556727303163598,0.0,4.670960432393252,7.0172268332690955,221.98485851096532,119.74508504229593
2022-04-29,2022-05-06,2022,412.0,0.3611,0.3318,0.9188590418166713,395,390.0,0.6232261386808915,0.0,0.6232261386808915,True,1.1964761320212476,False,0.6232261386808915,0.0,5.294186571074143,7.0172268332690955,214.6694247172043,119.81317210919784
2022-05-06,2022-05-13,2022,411.34,0.2979,0.3231,1.0845921450151057,395,390.0,0.515964452918876,0.0,0.515964452918876,True,1.1962843842837145,False,0.515964452918876,0.0,5.810151023993019,7.0172268332690955,214.32553680382236,119.88129789041257
2022-05-13,2022-05-20,2022,401.72,0.2938,0.307,1.044928522804629,385,380.0,0.45575102836418324,0.0,0.45575102836418324,True,1.1942963953928982,False,0.45575102836418324,0.0,6.265902052357203,7.0172268332690955,209.31310994513424,119.94946240795305
2022-05-20,2022-05-27,2022,389.63,0.2919,0.3114,1.0668036998972252,375,370.0,0.54801944118827,0.0,0.54801944118827,True,1.1928941328431102,False,0.54801944118827,0.0,6.813921493545473,7.0172268332690955,203.0137086227289,120.0176656838448
2022-05-27,2022-06-03,2022,415.26,0.23129999999999998,0.2802,1.211413748378729,400,395.0,0.38803102775715104,0.0,0.38803102775715104,True,1.1917344364748115,True,0.38803102775715104,0.38803102775715104,7.201952521302624,7.4052578610262465,216.36802259239383,120.08590774012578
2022-06-03,2022-06-10,2022,410.54,0.2305,0.2733,1.1856832971800433,395,390.0,0.3575412310353343,5.0,-4.642458768964666,False,1.1923831700495848,False,-4.642458768964666,0.0,2.559493752337958,7.4052578610262465,213.90870296942003,120.15418859884655
2022-06-10,2022-06-17,2022,389.8,0.2878,0.29719999999999996,1.0326615705350937,375,370.0,0.5255138964563209,5.0,-4.474486103543679,False,1.1904813066304347,False,-4.474486103543679,0.0,-1.9149923512057212,7.4052578610262465,203.1022858125394,120.22250828207018
2022-06-17,2022-06-24,2022,365.86,0.304,0.3236,1.0644736842105262,350,345.0,0.4296523827405032,0.0,0.4296523827405032,True,1.1882991495111836,False,0.4296523827405032,0.0,-1.485339968465218,7.4052578610262465,190.62853331804942,120.29086681187226
2022-06-24,2022-07-01,2022,390.08,0.26039999999999996,0.2895,1.1117511520737329,375,370.0,0.4276975019033742,0.0,0.4276975019033742,True,1.188235430236065,False,0.4276975019033742,0.0,-1.0576424665618438,7.4052578610262465,203.24817765458022,120.359264210341
2022-07-01,2022-07-08,2022,381.24,0.23559999999999998,0.2852,1.210526315789474,365,360.0,0.26728961462780987,0.0,0.26728961462780987,True,1.1876694536743044,True,0.26728961462780987,0.26728961462780987,-0.7903528519340339,7.672547475654056,198.6421637844344,120.4277004995771
2022-07-08,2022-07-15,2022,388.67,0.2191,0.273,1.246006389776358,375,370.0,0.3742601652203916,0.0,0.3742601652203916,True,1.1880954685201037,True,0.3742601652203916,0.3742601652203916,-0.4160926867136423,8.046807640874448,202.51350802144609,120.49617570169384
2022-07-15,2022-07-22,2022,385.13,0.2214,0.2708,1.2231255645889791,370,365.0,0.28873545817843826,0.0,0.28873545817843826,True,1.1882344792021078,True,0.28873545817843826,0.28873545817843826,-0.12735722853520404,8.335543099052886,200.66901830421574,120.56468983881712
2022-07-22,2022-07-29,2022,395.09,0.22089999999999999,0.2597,1.1756450882752376,380,375.0,0.31286108365964616,0.0,0.31286108365964616,True,1.1882658633226888,False,0.31286108365964616,0.0,0.18550385512444212,8.335543099052886,205.85859954252487,120.63324293308537
2022-07-29,2022-08-05,2022,411.99,0.1857,0.2379,1.2810985460420032,395,390.0,0.15155331278172302,0.0,0.15155331278172302,True,1.188082558979322,True,0.15155331278172302,0.15155331278172302,0.33705716790616513,8.48709641183461,214.66421429427427,120.70183500664965
2022-08-05,2022-08-12,2022,413.47,0.1932,0.2418,1.2515527950310559,400,395.0,0.3472657873961751,0.0,0.3472657873961751,True,1.1882335281681509,True,0.3472657873961751,0.3472657873961751,0.6843229553023402,8.834362199230785,215.4353568879186,120.77046608167355
2022-08-12,2022-08-19,2022,427.1,0.1678,0.23309999999999997,1.3891537544696064,410,405.0,0.11926499694420478,0.0,0.11926499694420478,True,1.1882649122887319,True,0.11926499694420478,0.11926499694420478,0.803587952246545,8.95362719617499,222.53716334154842,120.83913618033333
2022-08-19,2022-08-26,2022,422.14,0.18239999999999998,0.2432,1.3333333333333335,405,400.0,0.15265829637953665,0.0,0.15265829637953665,True,1.1882962964093127,True,0.15265829637953665,0.15265829637953665,0.9562462486260817,9.106285492554527,219.95279356825392,120.90784532481784
2022-08-26,2022-09-02,2022,405.31,0.239,0.2656,1.1112970711297072,390,385.0,0.38612457562846103,0.0,0.38612457562846103,True,1.1891176065056717,False,0.38612457562846103,0.0,1.3423708242545427,9.106285492554527,211.18365177701475,120.97659353732853
2022-09-02,2022-09-09,2022,392.24,0.2297,0.2648,1.1528080104484109,380,375.0,0.5258146067065681,0.0,0.5258146067065681,True,1.1882639612547747,False,0.5258146067065681,0.0,1.8681854309611108,9.106285492554527,204.37362900746655,121.04538084007945
2022-09-09,2022-09-16,2022,406.6,0.21710000000000002,0.2514,1.1579917088899125,390,385.0,0.2512698411372494,4.439999999999998,-4.188730158862748,False,1.1880567398977584,False,-4.188730158862748,0.0,-2.3205447279016376,9.106285492554527,211.8557963349885,121.11420725529737
2022-09-16,2022-09-23,2022,385.56,0.2706,0.2763,1.0210643015521064,370,365.0,0.4161200091526247,2.0500000000000114,-1.6338799908473867,False,1.1871918006653777,False,-1.6338799908473867,0.0,-3.9544247187490242,9.106285492554527,200.89306649020702,121.18307280522164
2022-09-23,2022-09-30,2022,367.95,0.3025,0.3032,1.002314049586777,355,350.0,0.6327746239681318,0.0,0.6327746239681318,True,1.1867055685528543,False,0.6327746239681318,0.0,-3.3216500947808925,9.106285492554527,191.71751171042553,121.25197751210422
2022-09-30,2022-10-07,2022,357.18,0.3119,0.3186,1.0214812439884577,345,340.0,0.6842584716274516,0.0,0.6842584716274516,True,1.1863529582765229,False,0.6842584716274516,0.0,-2.637391623153441,9.106285492554527,186.10588621478405,121.32092139820978
2022-10-07,2022-10-14,2022,362.79,0.3055,0.321,1.0507364975450082,350,345.0,0.6365550899049168,0.0,0.6365550899049168,True,1.1858372422596937,False,0.6365550899049168,0.0,-2.000836533248524,9.106285492554527,189.02893347853046,121.38990448581562
2022-10-14,2022-10-21,2022,357.63,0.2967,0.3245,1.0936973373778227,345,340.0,0.6082099115723736,0.0,0.6082099115723736,True,1.1846506796155147,False,0.6082099115723736,0.0,-1.3926266216761505,9.106285492554527,186.34035524663537,121.45892679721173
2022-10-21,2022-10-28,2022,374.29,0.2846,0.30469999999999997,1.0706254392129302,360,355.0,0.5046844475140944,0.0,0.5046844475140944,True,1.1833937330046507,False,0.5046844475140944,0.0,-0.8879421741620561,9.106285492554527,195.02091984806407,121.52798835470075
2022-10-28,2022-11-04,2022,389.02,0.2781,0.26899999999999996,0.9672779575692195,375,370.0,0.5488936464619272,0.0,0.5488936464619272,True,1.1829510279803805,False,0.5488936464619272,0.0,-0.33904852770012894,9.106285492554527,202.69587282399712,121.59708918059803
2022-11-04,2022-11-11,2022,376.35,0.2704,0.2639,0.9759615384615387,365,360.0,0.6968690982536359,0.0,0.6968690982536359,True,1.1825739995139466,False,0.6968690982536359,0.0,0.3578205705535069,9.106285492554527,196.0942669716501,121.66622929723158
2022-11-11,2022-11-18,2022,398.51,0.21309999999999998,0.25739999999999996,1.2078836227123415,385,380.0,0.3875395000934212,0.0,0.3875395000934212,True,1.1821919577233122,True,0.3875395000934212,0.3875395000934212,0.7453600706469281,9.493824992647948,207.64056418459487,121.73540872694211
2022-11-18,2022-11-25,2022,396.03,0.1834,0.25329999999999997,1.3811341330425297,380,375.0,0.15268545401289657,0.0,0.15268545401289657,True,1.1823958641281076,True,0.15268545401289657,0.15268545401289657,0.8980455246598247,9.646510446660844,206.34837929794762,121.80462749208306
2022-11-25,2022-12-02,2022,402.33,0.17059999999999997,0.2359,1.3827667057444317,390,385.0,0.29480361205038363,0.0,0.29480361205038363,True,1.1825687602378925,True,0.29480361205038363,0.29480361205038363,1.1928491367102083,9.941314058711228,209.63094574386602,121.8738856150205
2022-12-02,2022-12-09,2022,406.91,0.1795,0.2296,1.2791086350974932,390,385.0,0.1294009020670046,0.0,0.1294009020670046,True,1.1827416563476774,True,0.1294009020670046,0.1294009020670046,1.322250038777213,10.070714960778233,212.01731944581942,121.94318311813335
2022-12-09,2022-12-16,2022,393.28,0.2648,0.2521,0.9520392749244714,380,375.0,0.5739786589299065,0.0,0.5739786589299065,True,1.1829378129050292,False,0.5739786589299065,0.0,1.8962286977071194,10.070714960778233,204.91551299218958,122.01252002381315
2022-12-16,2022-12-23,2022,383.27,0.2051,0.2515,1.2262311067771818,370,365.0,0.33342851692545317,0.0,0.33342851692545317,True,1.1825635209618384,True,0.33342851692545317,0.33342851692545317,2.2296572146325726,10.404143477703686,199.69987963923032,122.0818963544642
2022-12-23,2022-12-30,2022,382.91,0.17489999999999997,0.2413,1.3796455117209836,370,365.0,0.23672823107041552,0.0,0.23672823107041552,True,1.1827364170716232,True,0.23672823107041552,0.23672823107041552,2.466385445702988,10.640871708774101,199.51230441374926,122.15131213250356
2022-12-30,2023-01-06,2022,382.43,0.2114,0.2429,1.1490066225165563,370,365.0,0.41185335470635565,0.0,0.41185335470635565,True,1.1829312053673535,False,0.41185335470635565,0.0,2.8782388004093438,10.640871708774101,199.26220411310786,122.22076738036101
2023-01-06,2023-01-13,2023,388.08,0.2157,0.2318,1.0746407046824293,375,370.0,0.39872618533057747,0.0,0.39872618533057747,True,1.1825582816857843,False,0.39872618533057747,0.0,3.2769649857399212,10.640871708774101,202.20609306857438,122.29026212047907
2023-01-13,2023-01-20,2023,398.5,0.1482,0.2114,1.426450742240216,385,380.0,0.1378995934992231,0.0,0.1378995934992231,True,1.1821700378361477,True,0.1378995934992231,0.1378995934992231,3.4148645792391443,10.778771302273324,207.63535376166485,122.35979637531307
2023-01-20,2023-01-27,2023,395.88,0.1826,0.21719999999999998,1.189485213581599,380,375.0,0.1554657293083599,0.0,0.1554657293083599,True,1.1823801462999453,True,0.1554657293083599,0.1554657293083599,3.570330308547504,10.934237031581684,206.27022295399718,122.42937016733106
2023-01-27,2023-02-03,2023,405.68,0.2003,0.2047,1.0219670494258613,390,385.0,0.23749154418190166,0.0,0.23749154418190166,True,1.1825530424097301,False,0.23749154418190166,0.0,3.807821852729406,10.934237031581684,211.37643742542582,122.49898351901392
2023-02-03,2023-02-10,2023,412.35,0.1776,0.2078,1.170045045045045,395,390.0,0.1189536063527008,0.0,0.1189536063527008,True,1.182162731207093,False,0.1189536063527008,0.0,3.9267754590821067,10.934237031581684,214.85178951975533,122.56863645285527
2023-02-10,2023-02-17,2023,408.04,0.215,0.2255,1.0488372093023257,395,390.0,0.4519522648766028,0.0,0.4519522648766028,True,1.181673187060422,False,0.4519522648766028,0.0,4.3787277239587095,10.934237031581684,212.60609723691272,122.63832899136149
2023-02-17,2023-02-24,2023,407.26,0.16940000000000002,0.2177,1.2851239669421486,395,390.0,0.30481841518764696,0.0,0.30481841518764696,True,1.1813098360672747,True,0.30481841518764696,0.30481841518764696,4.683546139146356,11.239055446769331,212.19968424837043,122.70806115705184
2023-02-24,2023-03-03,2023,396.38,0.1838,0.2243,1.220348204570185,380,375.0,0.14235377654363823,0.0,0.14235377654363823,True,1.1814723817304926,True,0.14235377654363823,0.14235377654363823,4.825899915689995,11.38140922331297,206.53074410049862,122.77783297245833
2023-03-03,2023-03-10,2023,404.19,0.1776,0.1998,1.125,390,385.0,0.22491832976548487,4.089999999999975,-3.86508167023449,False,1.181665880431367,False,-3.86508167023449,0.0,0.9608182454555045,11.38140922331297,210.60008440885147,122.84764446012576
2023-03-10,2023-03-17,2023,385.91,0.2686,0.2539,0.9452717795979152,370,365.0,0.39089054115485666,0.0,0.39089054115485666,True,1.1813049104411166,False,0.39089054115485666,0.0,1.3517087866103612,11.38140922331297,201.07543129275803,122.91749564261185
2023-03-17,2023-03-24,2023,389.99,0.2701,0.2742,1.0151795631247686,375,370.0,0.46234655945159275,0.0,0.46234655945159275,True,1.1810749146234547,False,0.46234655945159275,0.0,1.814055346061954,11.38140922331297,203.20128384820995,122.98738654248702
2023-03-24,2023-03-31,2023,395.75,0.20620000000000002,0.2396,1.1619786614936953,380,375.0,0.2331493024498954,0.0,0.2331493024498954,True,1.1810640127204057,False,0.2331493024498954,0.0,2.0472046485118494,11.38140922331297,206.2024874559068,123.05731718233459
2023-03-31,2023-04-06,2023,409.39,0.16510000000000002,0.21230000000000002,1.2858873410054512,395,390.0,0.13162254935879947,0.0,0.13162254935879947,True,1.1792688753392018,True,0.13162254935879947,0.13162254935879947,2.178827197870649,11.51303177267177,213.30950433246667,123.12728758475073
2023-04-14,2023-04-21,2023,412.46,0.1335,0.2003,1.500374531835206,400,395.0,0.14517502236867674,0.0,0.14517502236867674,True,1.1803447862201337,True,0.14517502236867674,0.14517502236867674,2.3240022202393256,11.658206795040446,214.90910417198563,123.19729777234443
2023-04-21,2023-04-28,2023,412.2,0.14880000000000002,0.2039,1.370295698924731,395,390.0,0.0564183483254026,0.0,0.0564183483254026,True,1.181063850005435,True,0.0564183483254026,0.0564183483254026,2.380420568564728,11.714625143365849,214.7736331758049,123.26734776773756
2023-04-28,2023-05-05,2023,415.93,0.1553,0.1954,1.2582099162910496,400,395.0,0.1038332226428258,0.0,0.1038332226428258,True,1.1810692195994739,True,0.1038332226428258,0.1038332226428258,2.484253791207554,11.818458366008674,216.71712092870578,123.33743759356481
2023-05-05,2023-05-12,2023,412.63,0.1534,0.2078,1.3546284224250327,400,395.0,0.22201672685122276,0.0,0.22201672685122276,True,1.181074589193513,True,0.22201672685122276,0.22201672685122276,2.7062705180587767,12.040475092859896,214.99768136179614,123.40756727247377
2023-05-12,2023-05-19,2023,411.59,0.1409,0.2066,1.4662881476224274,395,390.0,0.05118915836761162,0.0,0.05118915836761162,True,1.1811275878994245,True,0.05118915836761162,0.05118915836761162,2.7574596764263886,12.091664251227508,214.45579737707308,123.47773682712496
2023-05-19,2023-05-26,2023,418.62,0.1425,0.2004,1.4063157894736842,405,400.0,0.14230637334556295,0.0,0.14230637334556295,True,1.1812901335626422,True,0.14230637334556295,0.14230637334556295,2.8997660497719515,12.233970624573072,218.11872469688365,123.54794628019165
2023-05-26,2023-06-02,2023,420.02,0.1724,0.20440000000000003,1.1856148491879352,405,400.0,0.1972277019169475,0.0,0.1972277019169475,True,1.1814526792258602,True,0.1972277019169475,0.1972277019169475,3.096993751688899,12.43119832649002,218.84818390708773,123.61819565436014
2023-06-02,2023-06-09,2023,427.92,0.1274,0.17920000000000003,1.4065934065934067,415,410.0,0.12420682483767909,0.0,0.12420682483767909,True,1.181636653915148,True,0.12420682483767909,0.12420682483767909,3.221200576526578,12.555405151327697,222.96441802181081,123.68848497232956
2023-06-09,2023-06-16,2023,429.9,0.1329,0.1696,1.2761474793077503,415,410.0,0.08360735941367725,0.0,0.08360735941367725,True,1.1818777726739562,True,0.08360735941367725,0.08360735941367725,3.3048079359402553,12.639012510741374,223.99608176195662,123.75881425681195
2023-06-16,2023-06-23,2023,439.46,0.1133,0.1675,1.4783759929390998,425,420.0,0.04953196425246387,0.0,0.04953196425246387,True,1.1821188914327643,True,0.04953196425246387,0.04953196425246387,3.354339900192719,12.688544474993838,228.97724608306456,123.82918353053229
2023-06-23,2023-06-30,2023,433.21,0.1161,0.16870000000000002,1.4530577088716625,420,415.0,0.0805196673679398,0.0,0.0805196673679398,True,1.1823434713675667,True,0.0805196673679398,0.0805196673679398,3.434859567560659,12.769064142361778,225.72073175179628,123.89959281622845
2023-06-30,2023-07-07,2023,443.28,0.1153,0.1602,1.3894189071986125,425,420.0,0.013106941511704051,0.0,0.013106941511704051,True,1.1825163674773516,True,0.013106941511704051,0.013106941511704051,3.447966509072363,12.782171083873482,230.9676276423357,123.97004213665124
2023-07-07,2023-07-14,2023,438.55,0.126,0.1724,1.3682539682539683,425,420.0,0.10997825067584666,0.0,0.10997825067584666,True,1.1826892635871364,True,0.10997825067584666,0.10997825067584666,3.5579447597482097,12.892149334549329,228.5030975964319,124.0405315145644
2023-07-14,2023-07-21,2023,449.28,0.11900000000000001,0.1604,1.3478991596638654,435,430.0,0.07655935248909884,0.0,0.07655935248909884,True,1.1828717375282725,True,0.07655935248909884,0.07655935248909884,3.6345041122373085,12.968708687038427,234.09388140035327,124.11106097274465
2023-07-21,2023-07-28,2023,452.18,0.125,0.16399999999999998,1.3119999999999998,435,430.0,0.03920903118294028,0.0,0.03920903118294028,True,1.1830897862715697,True,0.03920903118294028,0.03920903118294028,3.673713143420249,13.007917718221368,235.60490405006175,124.18163053398163
2023-07-28,2023-08-04,2023,456.92,0.11230000000000001,0.1592,1.4176313446126447,440,435.0,0.023941669581084013,0.0,0.023941669581084013,True,1.183307835014867,True,0.023941669581084013,0.023941669581084013,3.697654813001333,13.031859387802452,238.0746445188956,124.25224022107793
2023-08-04,2023-08-11,2023,446.81,0.1609,0.1861,1.156619018023617,430,425.0,0.1333686430662322,0.0,0.1333686430662322,True,1.1836139551714595,False,0.1333686430662322,0.0,3.831023456067565,13.031859387802452,232.80690693663604,124.32289005684913
2023-08-11,2023-08-18,2023,445.65,0.1363,0.17559999999999998,1.288334556126192,430,425.0,0.09015058350894023,0.0,0.09015058350894023,True,1.183083178733894,True,0.09015058350894023,0.09015058350894023,3.9211740395765053,13.122009971311392,232.20249787675266,124.39358006412375
2023-08-18,2023-08-25,2023,436.5,0.1654,0.1924,1.1632406287787183,420,415.0,0.14339465713412203,0.0,0.14339465713412203,True,1.1833012274771912,False,0.14339465713412203,0.0,4.064568696710627,13.122009971311392,227.4349608957759,124.46431026574334
2023-08-25,2023-09-01,2023,439.97,0.1378,0.1772,1.285921625544267,425,420.0,0.10752686418575585,0.0,0.10752686418575585,True,1.1828585224529211,True,0.10752686418575585,0.10752686418575585,4.172095560896383,13.229536835497148,229.24297765249605,124.53508068456236
2023-09-01,2023-09-08,2023,451.19,0.1045,0.1574,1.5062200956937801,435,430.0,0.017996833281789193,0.0,0.017996833281789193,True,1.1830765711962183,True,0.017996833281789193,0.017996833281789193,4.190092394178173,13.247533668778937,235.08907217998885,124.60589134344838
2023-09-08,2023-09-15,2023,445.52,0.12380000000000001,0.16140000000000002,1.3037156704361874,430,425.0,0.05921459251164429,0.0,0.05921459251164429,True,1.1832946199395156,True,0.05921459251164429,0.05921459251164429,4.249306986689817,13.306748261290581,232.1347623786623,124.67674226528185
2023-09-15,2023-09-22,2023,443.37,0.1251,0.1602,1.2805755395683456,430,425.0,0.11845818335998004,0.0,0.11845818335998004,True,1.1835713829583432,True,0.11845818335998004,0.11845818335998004,4.367765170049797,13.425206444650561,231.01452144870598,124.7476334729563
2023-09-22,2023-09-29,2023,430.42,0.1751,0.1809,1.0331239291833239,415,410.0,0.2081126443822221,0.0,0.2081126443822221,True,1.1842738244747655,False,0.2081126443822221,0.0,4.575877814432019,13.425206444650561,224.26702375431813,124.81856498937829
2023-09-29,2023-10-06,2023,427.48,0.172,0.18510000000000001,1.0761627906976745,410,405.0,0.12040712934218512,0.0,0.12040712934218512,True,1.18328801240184,False,0.12040712934218512,0.0,4.696284943774204,13.425206444650561,222.73515941288954,124.88953683746735
2023-10-06,2023-10-13,2023,429.54,0.1629,0.1873,1.1497851442602824,415,410.0,0.19924395934665107,0.0,0.19924395934665107,True,1.1828453073775698,False,0.19924395934665107,0.0,4.895528903120855,13.425206444650561,223.80850653647556,124.96054904015608
2023-10-13,2023-10-20,2023,431.5,0.18760000000000002,0.2057,1.0964818763326225,415,410.0,0.2083068802697312,0.0,0.2083068802697312,True,1.1824901710970812,False,0.2083068802697312,0.0,5.103835783390586,13.425206444650561,224.8297494307613,125.03160162039009
2023-10-20,2023-10-27,2023,421.19,0.2076,0.22440000000000002,1.0809248554913296,405,400.0,0.270042562531696,0.0,0.270042562531696,True,1.1820750516584355,False,0.270042562531696,0.0,5.373878345922282,13.425206444650561,219.45780338990116,125.10269460112808
2023-10-27,2023-11-03,2023,410.68,0.21359999999999998,0.2227,1.0426029962546817,395,390.0,0.2929922536044458,0.0,0.2929922536044458,True,1.1815855075117645,False,0.2929922536044458,0.0,5.666870599526728,13.425206444650561,213.98164889044043,125.17382800534178
2023-11-03,2023-11-10,2023,434.69,0.1371,0.1722,1.2560175054704594,420,415.0,0.10756358291825974,0.0,0.10756358291825974,True,1.1812507285533773,True,0.10756358291825974,0.10756358291825974,5.774434182444988,13.532770027568821,226.4918743454406,125.24500185601597
2023-11-10,2023-11-17,2023,440.61,0.1278,0.16519999999999999,1.2926447574334898,425,420.0,0.06341655758966258,0.0,0.06341655758966258,True,1.1814132742165953,True,0.06341655758966258,0.06341655758966258,5.837850740034651,13.596186585158485,229.57644472001792,125.31621617614852
2023-11-17,2023-11-24,2023,450.79,0.1067,0.1585,1.4854732895970009,435,430.0,0.024389593791245723,0.0,0.024389593791245723,True,1.1815782008827098,True,0.024389593791245723,0.024389593791245723,5.862240333825897,13.62057617894973,234.88065526278768,125.38747098875038
2023-11-24,2023-12-01,2023,455.3,0.0983,0.1512,1.538148524923703,440,435.0,0.018589132353724558,0.0,0.018589132353724558,True,1.1818193196415179,True,0.018589132353724558,0.018589132353724558,5.880829466179621,13.639165311303454,237.23055600423086,125.45876631684554
2023-12-01,2023-12-08,2023,459.1,0.1198,0.1536,1.2821368948247076,445,440.0,0.09331003405347804,0.0,0.09331003405347804,True,1.182060438400326,True,0.09331003405347804,0.09331003405347804,5.9741395002330995,13.732475345356931,239.21051671764198,125.53010218347112
2023-12-08,2023-12-15,2023,460.2,0.12210000000000001,0.1516,1.2416052416052417,445,440.0,0.07334286950010682,0.0,0.07334286950010682,True,1.182301557159134,True,0.07334286950010682,0.07334286950010682,6.047482369733206,13.805818214857037,239.78366323994518,125.60147861167736
2023-12-15,2023-12-22,2023,469.33,0.10869999999999999,0.15130000000000002,1.3919043238270472,455,450.0,0.061108380251774674,0.0,0.061108380251774674,True,1.1824744532689189,True,0.061108380251774674,0.061108380251774674,6.108590749984981,13.866926595108811,244.54077937506187,125.67289562452754
2023-12-22,2023-12-29,2023,473.65,0.11560000000000001,0.15990000000000001,1.3832179930795847,455,450.0,0.019646373317454446,0.0,0.019646373317454446,True,1.1826473493787037,True,0.019646373317454446,0.019646373317454446,6.128237123302435,13.886572968426266,246.7916820808345,125.74435324509814
2023-12-29,2024-01-05,2023,475.31,0.1067,0.15259999999999999,1.4301780693533268,460,455.0,0.04200517669671844,0.0,0.04200517669671844,True,1.1828202454884886,True,0.04200517669671844,0.04200517669671844,6.1702422999991535,13.928578145122986,247.65661228721936,125.81585149647867
2024-01-05,2024-01-12,2024,467.92,0.11710000000000001,0.1551,1.3245089666951322,450,445.0,0.025632088295667876,0.0,0.025632088295667876,True,1.1830369259701643,True,0.025632088295667876,0.025632088295667876,6.195874388294821,13.954210233418653,243.80610974192774,125.88739040177184
2024-01-12,2024-01-19,2024,476.68,0.1052,0.1494,1.420152091254753,460,455.0,0.02327144068098741,0.0,0.02327144068098741,True,1.1832549747134615,True,0.02327144068098741,0.02327144068098741,6.219145828975808,13.977481674099641,248.37044022863336,125.95896998409344
2024-01-19,2024-01-26,2024,482.43,0.1182,0.15259999999999999,1.291032148900169,465,460.0,0.039677234535317796,0.0,0.039677234535317796,True,1.1834730234567588,True,0.039677234535317796,0.039677234535317796,6.258823063511126,14.01715890863496,251.36643341340016,126.03059026657246
2024-01-26,2024-02-02,2024,487.41,0.1307,0.1503,1.1499617444529455,470,465.0,0.07216496297130837,0.0,0.07216496297130837,True,1.1841461078354159,False,0.07216496297130837,0.0,6.330988026482434,14.01715890863496,253.96122403255472,126.102251272351
2024-02-02,2024-02-09,2024,494.35,0.1304,0.1561,1.197085889570552,475,470.0,0.044290142392683585,0.0,0.044290142392683585,True,1.1832483671757859,True,0.044290142392683585,0.044290142392683585,6.375278168875117,14.061449051027644,257.577257545995,126.17395302458434
2024-02-09,2024-02-16,2024,501.2,0.1161,0.1508,1.2988802756244617,485,480.0,0.06700513510840844,0.0,0.06700513510840844,True,1.183466415919083,True,0.06700513510840844,0.06700513510840844,6.442283303983526,14.128454186136052,261.146397253065,126.24569554644091
2024-02-16,2024-02-23,2024,499.51,0.1257,0.1586,1.261734287987271,480,475.0,0.036570361019897746,0.0,0.036570361019897746,True,1.1841248217288576,True,0.036570361019897746,0.036570361019897746,6.478853665003424,14.16502454715595,260.26583577789006,126.31747886110234
2024-02-23,2024-03-01,2024,507.85,0.1192,0.1525,1.2793624161073824,490,485.0,0.050143393769409794,0.0,0.050143393769409794,True,1.1848272632452799,True,0.050143393769409794,0.050143393769409794,6.528997058772834,14.21516794092536,264.61132850153444,126.3893029917634
2024-03-01,2024-03-08,2024,512.85,0.1182,0.1493,1.2631133671742807,495,490.0,0.0508268710819344,0.0,0.0508268710819344,True,1.1855297047617022,True,0.0508268710819344,0.0508268710819344,6.5798239298547685,14.265994812007294,267.2165399665491,126.4611679616321
2024-03-08,2024-03-15,2024,511.72,0.1463,0.163,1.114149008885851,495,490.0,0.17038697844750672,0.0,0.17038697844750672,True,1.1856346991056466,False,0.17038697844750672,0.0,6.750210908302275,14.265994812007294,266.62776217545576,126.53307379392955
2024-03-15,2024-03-22,2024,509.83,0.1416,0.1641,1.1588983050847457,490,485.0,0.07137314124130922,0.0,0.07137314124130922,True,1.1848059771387216,False,0.07137314124130922,0.0,6.821584049543585,14.265994812007294,265.64299224168025,126.60502051189022
2024-03-22,2024-03-28,2024,521.21,0.10859999999999999,0.153,1.408839779005525,505,500.0,0.03760783405644874,0.0,0.03760783405644874,True,1.1834532008437317,True,0.03760783405644874,0.03760783405644874,6.859191883600033,14.303602646063743,271.5724535360535,126.67700813876164
2024-04-05,2024-04-12,2024,518.43,0.15460000000000002,0.1718,1.111254851228978,500,495.0,0.15328756082143258,0.0,0.15328756082143258,True,1.184082249515741,False,0.15328756082143258,0.0,7.012479444421466,14.303602646063743,270.1239559615054,126.74903669780464
2024-04-12,2024-04-19,2024,510.85,0.17329999999999998,0.182,1.0502019619157532,495,490.0,0.32749539010675477,0.0,0.32749539010675477,True,1.1832285445627588,False,0.32749539010675477,0.0,7.3399748345282205,14.303602646063743,266.17445538054324,126.82110621229326
2024-04-19,2024-04-26,2024,495.16,0.1813,0.1925,1.0617760617760619,480,475.0,0.372341489996721,0.0,0.372341489996721,True,1.1827940491082183,False,0.372341489996721,0.0,7.7123163245249415,14.303602646063743,257.9993018033274,126.89321670551476
2024-04-26,2024-05-03,2024,508.26,0.1467,0.16269999999999998,1.10906612133606,490,485.0,0.11938480485860037,0.0,0.11938480485860037,True,1.1824430176125944,False,0.11938480485860037,0.0,7.831701129383542,14.303602646063743,264.82495584166566,126.96536820076969
